9,14,14,14,17,17,17,17,17,17,17,17,17
17,17,1,16,1,1,17,17,17,16,16,16,17,16
16,16,16,8,8,8,8,8,8,8,8,8
13,23,23,20,12,12,12,12,12,8,8
20,17,16,16,16,16,16
17,17,17,17,17,17,17,17,17,17,17,17,17
14,16,13,6,6,13,13,13,13,13,13,13,13
17,17
13,13,13,13,13,13,13,13,13,13,13,13,13,13
14,14,23,23,23,23,23,23,23,23
16,16,16,16,16,16,16,16,16,16,16,16,16,16
15,13,8,8,8,8,8,8,6
17,17,17,17,17,17,17,17,17,17,17,17,17,17
15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8,17,16,8,8,3,3,3,3,3,3
17,6,6,15,15,15,15,15,15,15
1,6,8,8,8,6,15,15,15,15
8,8,11,11,11,11,11,11,11,11,11,11,11
17,17,13,13,13,13,13,13,13,17,17,17,17,17
17,17,11,11,11,11,11,11,11,11,11
14,16,16,17,13,13,12,12,12,17,6,6,6,6
16,16,10,10,10,10,10,10,10,10,10,10
15,15,15,16,16,16,17,17,17,17,17,17,6
13,13,16,16,16,16,16,12,12,12,12,12,12
2,12,12,16,9,15,15,15,17,17
13,16,16,8,8,8,8,8,8,11,11,11
6,6,15,6,10,10,8,10,10,10,10,10,10
8,17,12,1,15,1,9,9,5,5,1,2,16,15,2
17,17,16,16,16,15,17,17,17,17,17,11
8,17,17,17,17,17,17,17
16,15,15,16,16,10,10,10,6,6,6,6,6
15,16,17,8,14,14,12,12,12,12,12,12,12
15,15,15,2,6,6,7,7,7,7
16,16,16,17,17,17,17,17,17
12,12,12,12,12,12
15,6,6,6,6,6,6,6,6,6
13,13,13,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20
17,17,17,17,10,10,10,10,10,10,10,10,10
6,16,17,17,17,2,2,2,2,2,17,17,17,17,17
20,20,20,1,1,1,1,1,1
10,10,10,10,10
17,17,17,17,17,17,17,17,17,17,17,17,17
13,8,8,8,14,14,14,14,14,14,14,14,14,14
16,13,16,16,17,17,17,17,17,17,17,17,15,17
15,15,15,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16
17,17,17,16,16,17,17,17,17,17,1,1,17,16,17
17,17,17,17,17,16,16,23,23,23,23,23,23,23
16,16,16,17,17,8,16,16,1,1,1,1,1,1
13,13,17,17,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,8,8,8,8,8
13,13,13,13,8,6,6,6,6,6,6,6
13,13,13,13,1,16,23,23,23,17,3,3
17,16,16,16,16,15,17,17,23,13,13,13,13,13,13
15,14,15,15,15,15,15,15,15,15,15,15
16,16,16,16,16,23,21,21,21,17,17,17,17,23
23,23,23,23,23,21,12,12,17,17,23,23,23,23
15,15,15,15,15,15,9,9,9,9,9,9,9,9,9
8
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
14,21,22,22,23,23,23,23,23,23,23,23,23,23
9,9,9,9,9
17,17,17,17,17,17,17,17,17,17,17,17,17,17
15,15,15,15,13,17,17,17,17,17,17,17,17,17
16,16,16,8,21,21,1,1,22,22,22,22,22,22
22,9,9,9,9,9,9,9,9,9,9,9
13,13,13,13,13
16,17,17,12,16,16,23,21,21,21,23,23,23
23,17,17,17,17,16,9,9,9,9,9,9
17,17,16,16,16,16,16
13,17,20,17,23,6,23,16,22,6,6,2
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
16,16,16,2,22,16,16,2,2,2,2,1,1,1,1
16,17,16,16,17,17,15,15,17,16,2,17,17,17,14
13,13,13,13,13,13,13,13,13,13,13,13,13,13
17,8,16,17,17,17,17,5,5,5,5,5
13,13,13,13,13,13,13,13,13,13,13,13
13,14,13,13,17,17,17,17,17,17,17,17,17,17,17
6,16,1,17,17,17,17,17,17,17,17,17
13,13,13,13,13,13,13,13,13,13,13
9,15,15,15,8,8,17,16,16,16,2,2,2,2,2
17,17,17,15,15,8,8,8,8,7,6,6,6,6,6
15,15,17,17,17,17,17,17,17,17,17,17,17,17,17
15,17,16,16,13,4,8,8,8,8,8,8,8,8
16,16,17,17,17,2,2,2,2,2,2,2
16,16,17,17,16,16,16,16,16,16,16,16,16,2
17,13,13,13,13,13,13,13,13,13,13
16,16,16,16,16,16,16,16,16,16,16,16
9,23,23,23,23,23,23,23,23,23,23,23
13,17,17,17,17,16,17,17,17,17,17,17,17,1
23,23,23,23,23,23,23,23,23,23,23,23
